locality,openingRate,date,weekOfYear,isDateAfterMarch,country,isRateOverLastYear,cumulativePositiveRate,localityPosition,holidayName
United Kingdom,-98.91,2020-06-26,26,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-98.33,2020-06-27,26,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-99.25,2020-06-28,26,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-99.57,2020-06-29,27,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-99.34,2020-06-30,27,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-99.25,2020-07-01,27,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-99.33,2020-07-02,27,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-98.26,2020-07-03,27,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-88.28,2020-07-04,27,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-60.92,2020-07-05,27,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-68.99,2020-07-06,28,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-70.88,2020-07-07,28,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-67.34,2020-07-08,28,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-64.96,2020-07-09,28,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-51.07,2020-07-10,28,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-44.65,2020-07-11,28,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-40.37,2020-07-12,28,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-64.46,2020-07-13,29,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-65.86,2020-07-14,29,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-57.37,2020-07-15,29,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-53.68,2020-07-16,29,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-36.58,2020-07-17,29,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-29.89,2020-07-18,29,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-31.96,2020-07-19,29,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-47.11,2020-07-20,30,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-49.86,2020-07-21,30,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-42.58,2020-07-22,30,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-40.53,2020-07-23,30,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-28.75,2020-07-24,30,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-26.77,2020-07-25,30,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-24.19,2020-07-26,30,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-43.56,2020-07-27,31,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-41.99,2020-07-28,31,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-35.94,2020-07-29,31,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-29.15,2020-07-30,31,Yes,United Kingdom,No,-14571.930000000008,0,Tisha B'Av
United Kingdom,-19.21,2020-07-31,31,Yes,United Kingdom,No,-14571.930000000008,0,Eid ul Adha
United Kingdom,-13.87,2020-08-01,31,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-13.46,2020-08-02,31,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,9.99,2020-08-03,32,Yes,United Kingdom,No,-14571.930000000008,0,Raksha Bandhan
United Kingdom,5.04,2020-08-04,32,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,20.49,2020-08-05,32,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-30.65,2020-08-06,32,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-20.05,2020-08-07,32,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-14.76,2020-08-08,32,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-19.85,2020-08-09,32,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,47.79,2020-08-10,33,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,34.31,2020-08-11,33,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,43.69,2020-08-12,33,Yes,United Kingdom,No,-14571.930000000008,0,Janmashtami
United Kingdom,-30.35,2020-08-13,33,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-20.38,2020-08-14,33,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-10.08,2020-08-15,33,Yes,United Kingdom,No,-14571.930000000008,0,Assumption of Mary
United Kingdom,-13.95,2020-08-16,33,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,70.24,2020-08-17,34,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,57.63,2020-08-18,34,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,58.12,2020-08-19,34,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-11.87,2020-08-20,34,Yes,United Kingdom,No,-14571.930000000008,0,Muharram/Islamic New Year
United Kingdom,-8.61,2020-08-21,34,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,11.72,2020-08-22,34,Yes,United Kingdom,No,-14571.930000000008,0,Ganesh Chaturthi
United Kingdom,-5.84,2020-08-23,34,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,69.96,2020-08-24,35,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,105.92,2020-08-25,35,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,102.88,2020-08-26,35,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-9.39,2020-08-27,35,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-3.19,2020-08-28,35,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,9.44,2020-08-29,35,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,32.07,2020-08-30,35,Yes,United Kingdom,No,-14571.930000000008,0,Ashura
United Kingdom,216.34,2020-08-31,36,Yes,United Kingdom,No,-14571.930000000008,0,Summer Bank Holiday
United Kingdom,2.05,2020-09-01,36,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,2.11,2020-09-02,36,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-14.16,2020-09-03,36,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-2.65,2020-09-04,36,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,10.04,2020-09-05,36,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,7.52,2020-09-06,36,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-62.84,2020-09-07,37,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-4.57,2020-09-08,37,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,4.19,2020-09-09,37,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-7.98,2020-09-10,37,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-0.34,2020-09-11,37,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,10.01,2020-09-12,37,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,8.86,2020-09-13,37,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,10.47,2020-09-14,38,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,0.41,2020-09-15,38,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,3.25,2020-09-16,38,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-8.14,2020-09-17,38,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-1.2,2020-09-18,38,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,10.82,2020-09-19,38,Yes,United Kingdom,No,-14571.930000000008,0,Rosh Hashana
United Kingdom,11.94,2020-09-20,38,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,6.01,2020-09-21,39,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,0.46,2020-09-22,39,Yes,United Kingdom,No,-14571.930000000008,0,September Equinox
United Kingdom,-4.74,2020-09-23,39,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-18.3,2020-09-24,39,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-9.34,2020-09-25,39,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,1.15,2020-09-26,39,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,1.65,2020-09-27,39,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-2.09,2020-09-28,40,Yes,United Kingdom,No,-14571.930000000008,0,Yom Kippur
United Kingdom,-7.84,2020-09-29,40,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-9.34,2020-09-30,40,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-16.72,2020-10-01,40,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-15.3,2020-10-02,40,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-4.03,2020-10-03,40,Yes,United Kingdom,No,-14571.930000000008,0,First day of Sukkot
United Kingdom,-4.76,2020-10-04,40,Yes,United Kingdom,No,-14571.930000000008,0,Feast of St Francis of Assisi
United Kingdom,-17.54,2020-10-05,41,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-21.6,2020-10-06,41,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-12.09,2020-10-07,41,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-14.8,2020-10-08,41,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-4.04,2020-10-09,41,Yes,United Kingdom,No,-14571.930000000008,0,Hoshana Rabbah
United Kingdom,5.5,2020-10-10,41,Yes,United Kingdom,No,-14571.930000000008,0,Shemini Atzeret
United Kingdom,4.72,2020-10-11,41,Yes,United Kingdom,No,-14571.930000000008,0,Simchat Torah
United Kingdom,-20.04,2020-10-12,42,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-24.4,2020-10-13,42,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-18.12,2020-10-14,42,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-15.21,2020-10-15,42,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-5.73,2020-10-16,42,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-10.85,2020-10-17,42,Yes,United Kingdom,No,-14571.930000000008,0,Navaratri
United Kingdom,-8.87,2020-10-18,42,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-25.72,2020-10-19,43,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-26.97,2020-10-20,43,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-26.54,2020-10-21,43,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-20.59,2020-10-22,43,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-14.96,2020-10-23,43,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-8.03,2020-10-24,43,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-1.96,2020-10-25,43,Yes,United Kingdom,No,-14571.930000000008,0,Dussehra
United Kingdom,-5.87,2020-10-26,44,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-10.82,2020-10-27,44,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-1.65,2020-10-28,44,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-3.32,2020-10-29,44,Yes,United Kingdom,No,-14571.930000000008,0,Milad un Nabi (Mawlid)
United Kingdom,0.02,2020-10-30,44,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-4.88,2020-10-31,44,Yes,United Kingdom,No,-14571.930000000008,0,Halloween
United Kingdom,11.23,2020-11-01,44,Yes,United Kingdom,No,-14571.930000000008,0,All Saints' Day
United Kingdom,21.81,2020-11-02,45,Yes,United Kingdom,No,-14571.930000000008,0,All Souls' Day
United Kingdom,47.08,2020-11-03,45,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,70.51,2020-11-04,45,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-90.29,2020-11-05,45,Yes,United Kingdom,No,-14571.930000000008,0,Guy Fawkes Day
United Kingdom,-88.87,2020-11-06,45,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-84.48,2020-11-07,45,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-88.07,2020-11-08,45,Yes,United Kingdom,No,-14571.930000000008,0,Remembrance Sunday
United Kingdom,-90.03,2020-11-09,46,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-91.26,2020-11-10,46,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-89.33,2020-11-11,46,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-90.15,2020-11-12,46,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-88.28,2020-11-13,46,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-84.51,2020-11-14,46,Yes,United Kingdom,No,-14571.930000000008,0,Diwali/Deepavali
United Kingdom,-86.54,2020-11-15,46,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-89.87,2020-11-16,47,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-92.65,2020-11-17,47,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-91.65,2020-11-18,47,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-91.2,2020-11-19,47,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-89.27,2020-11-20,47,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-88.43,2020-11-21,47,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-91.82,2020-11-22,47,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-93.95,2020-11-23,48,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-94.95,2020-11-24,48,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-94.44,2020-11-25,48,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-98.25,2020-11-26,48,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-92.36,2020-11-27,48,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-90.38,2020-11-28,48,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-92.33,2020-11-29,48,Yes,United Kingdom,No,-14571.930000000008,0,First Sunday of Advent
United Kingdom,-94.36,2020-11-30,49,Yes,United Kingdom,No,-14571.930000000008,0,St Andrew's Day
United Kingdom,-96.05,2020-12-01,49,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-59.83,2020-12-02,49,Yes,United Kingdom,No,-14571.930000000008,0,
United Kingdom,-52.33,2020-12-03,49,Yes,United Kingdom,No,-14571.930000000008,0,
United States,0.0,2020-02-18,8,No,United States,No,-17426.329999999998,25,
United States,4.0,2020-02-19,8,No,United States,Yes,-17426.329999999998,25,
United States,0.0,2020-02-20,8,No,United States,No,-17426.329999999998,25,
United States,-1.0,2020-02-21,8,No,United States,No,-17426.329999999998,25,Maha Shivaratri
United States,2.0,2020-02-22,8,No,United States,No,-17426.329999999998,25,
United States,6.0,2020-02-23,8,No,United States,Yes,-17426.329999999998,25,
United States,2.0,2020-02-24,9,No,United States,No,-17426.329999999998,25,
United States,2.0,2020-02-25,9,No,United States,No,-17426.329999999998,25,Shrove Tuesday/Mardi Gras
United States,-1.0,2020-02-26,9,No,United States,No,-17426.329999999998,25,Ash Wednesday
United States,-1.0,2020-02-27,9,No,United States,No,-17426.329999999998,25,
United States,1.0,2020-02-28,9,No,United States,No,-17426.329999999998,25,
United States,3.0,2020-02-29,9,No,United States,Yes,-17426.329999999998,25,
United States,2.0,2020-03-01,9,No,United States,No,-17426.329999999998,25,St. David's Day
United States,-7.0,2020-03-02,10,No,United States,No,-17426.329999999998,25,Read Across America Day
United States,-9.0,2020-03-03,10,No,United States,No,-17426.329999999998,25,Super Tuesday
United States,-5.0,2020-03-04,10,No,United States,No,-17426.329999999998,25,
United States,-5.0,2020-03-05,10,No,United States,No,-17426.329999999998,25,
United States,-6.0,2020-03-06,10,No,United States,No,-17426.329999999998,25,Employee Appreciation Day
United States,-3.0,2020-03-07,10,No,United States,No,-17426.329999999998,25,
United States,-2.0,2020-03-08,10,No,United States,No,-17426.329999999998,25,Daylight Saving Time starts
United States,-14.0,2020-03-09,11,No,United States,No,-17426.329999999998,25,Holi
United States,-18.0,2020-03-10,11,No,United States,No,-17426.329999999998,25,Purim
United States,-19.0,2020-03-11,11,No,United States,No,-17426.329999999998,25,
United States,-28.0,2020-03-12,11,No,United States,No,-17426.329999999998,25,
United States,-36.0,2020-03-13,11,No,United States,No,-17426.329999999998,25,
United States,-42.0,2020-03-14,11,No,United States,No,-17426.329999999998,25,
United States,-48.0,2020-03-15,11,No,United States,No,-17426.329999999998,25,
United States,-56.0,2020-03-16,12,No,United States,No,-17426.329999999998,25,
United States,-84.0,2020-03-17,12,No,United States,No,-17426.329999999998,25,St. Patrick's Day
United States,-91.0,2020-03-18,12,No,United States,No,-17426.329999999998,25,
United States,-97.54,2020-03-19,12,No,United States,No,-17426.329999999998,25,March Equinox
United States,-99.35,2020-03-20,12,No,United States,No,-17426.329999999998,25,
United States,-99.89,2020-03-21,12,No,United States,No,-17426.329999999998,25,
United States,-99.93,2020-03-22,12,No,United States,No,-17426.329999999998,25,Isra and Mi'raj
United States,-99.97,2020-03-23,13,No,United States,No,-17426.329999999998,25,
United States,-99.97,2020-03-24,13,No,United States,No,-17426.329999999998,25,
United States,-99.98,2020-03-25,13,No,United States,No,-17426.329999999998,25,"First Day of Stay Home, Stay Safe Order"
United States,-99.98,2020-03-26,13,No,United States,No,-17426.329999999998,25,
United States,-99.99,2020-03-27,13,No,United States,No,-17426.329999999998,25,First Day of Stay at Home Order
United States,-99.98,2020-03-28,13,No,United States,No,-17426.329999999998,25,First Day of Stay at Home Order
United States,-100.0,2020-03-29,13,No,United States,No,-17426.329999999998,25,National Vietnam War Veterans Day
United States,-99.99,2020-03-30,14,No,United States,No,-17426.329999999998,25,Seward's Day
United States,-99.99,2020-03-31,14,No,United States,No,-17426.329999999998,25,
United States,-99.99,2020-04-01,14,Yes,United States,No,-17426.329999999998,25,
United States,-99.98,2020-04-02,14,Yes,United States,No,-17426.329999999998,25,
United States,-99.97,2020-04-03,14,Yes,United States,No,-17426.329999999998,25,
United States,-99.98,2020-04-04,14,Yes,United States,No,-17426.329999999998,25,
United States,-99.99,2020-04-05,14,Yes,United States,No,-17426.329999999998,25,Palm Sunday
United States,-100.0,2020-04-06,15,Yes,United States,No,-17426.329999999998,25,National Tartan Day
United States,-99.99,2020-04-07,15,Yes,United States,No,-17426.329999999998,25,
United States,-99.97,2020-04-08,15,Yes,United States,No,-17426.329999999998,25,
United States,-100.0,2020-04-09,15,Yes,United States,No,-17426.329999999998,25,Maundy Thursday
United States,-99.97,2020-04-10,15,Yes,United States,No,-17426.329999999998,25,
United States,-99.98,2020-04-11,15,Yes,United States,No,-17426.329999999998,25,Holy Saturday
United States,-99.99,2020-04-12,15,Yes,United States,No,-17426.329999999998,25,Easter Sunday
United States,-99.99,2020-04-13,16,Yes,United States,No,-17426.329999999998,25,Easter Monday
United States,-99.99,2020-04-14,16,Yes,United States,No,-17426.329999999998,25,
United States,-99.97,2020-04-15,16,Yes,United States,No,-17426.329999999998,25,
United States,-99.96,2020-04-16,16,Yes,United States,No,-17426.329999999998,25,Last Day of Passover
United States,-99.97,2020-04-17,16,Yes,United States,No,-17426.329999999998,25,Orthodox Good Friday
United States,-99.97,2020-04-18,16,Yes,United States,No,-17426.329999999998,25,Orthodox Holy Saturday
United States,-99.98,2020-04-19,16,Yes,United States,No,-17426.329999999998,25,Orthodox Easter
United States,-99.99,2020-04-20,17,Yes,United States,No,-17426.329999999998,25,Orthodox Easter Monday
United States,-99.97,2020-04-21,17,Yes,United States,No,-17426.329999999998,25,Yom HaShoah
United States,-99.97,2020-04-22,17,Yes,United States,No,-17426.329999999998,25,Administrative Professionals Day
United States,-99.98,2020-04-23,17,Yes,United States,No,-17426.329999999998,25,Take our Daughters and Sons to Work Day
United States,-99.97,2020-04-24,17,Yes,United States,No,-17426.329999999998,25,Ramadan Starts
United States,-99.97,2020-04-25,17,Yes,United States,No,-17426.329999999998,25,
United States,-99.99,2020-04-26,17,Yes,United States,No,-17426.329999999998,25,
United States,-99.89,2020-04-27,18,Yes,United States,No,-17426.329999999998,25,Confederate Memorial Day
United States,-99.9,2020-04-28,18,Yes,United States,No,-17426.329999999998,25,
United States,-99.91,2020-04-29,18,Yes,United States,No,-17426.329999999998,25,Yom Ha'atzmaut
United States,-99.86,2020-04-30,18,Yes,United States,No,-17426.329999999998,25,Last Day of Stay at Home Order
United States,-98.81,2020-05-01,18,Yes,United States,No,-17426.329999999998,25,Kentucky Oaks
United States,-98.97,2020-05-02,18,Yes,United States,No,-17426.329999999998,25,Kentucky Derby
United States,-99.16,2020-05-03,18,Yes,United States,No,-17426.329999999998,25,
United States,-98.04,2020-05-04,19,Yes,United States,No,-17426.329999999998,25,
United States,-97.98,2020-05-05,19,Yes,United States,No,-17426.329999999998,25,Cinco de Mayo
United States,-98.02,2020-05-06,19,Yes,United States,No,-17426.329999999998,25,National Nurses Day
United States,-97.75,2020-05-07,19,Yes,United States,No,-17426.329999999998,25,National Day of Prayer
United States,-97.06,2020-05-08,19,Yes,United States,No,-17426.329999999998,25,Victory in Europe Day
United States,-97.12,2020-05-09,19,Yes,United States,No,-17426.329999999998,25,
United States,-96.86,2020-05-10,19,Yes,United States,No,-17426.329999999998,25,Mother's Day
United States,-95.67,2020-05-11,20,Yes,United States,No,-17426.329999999998,25,
United States,-95.62,2020-05-12,20,Yes,United States,No,-17426.329999999998,25,Lag BaOmer
United States,-95.31,2020-05-13,20,Yes,United States,No,-17426.329999999998,25,
United States,-94.94,2020-05-14,20,Yes,United States,No,-17426.329999999998,25,
United States,-93.55,2020-05-15,20,Yes,United States,No,-17426.329999999998,25,"Last Day of Stay Home, Stay Safe Order"
United States,-93.03,2020-05-16,20,Yes,United States,No,-17426.329999999998,25,Armed Forces Day
United States,-93.64,2020-05-17,20,Yes,United States,No,-17426.329999999998,25,
United States,-93.66,2020-05-18,21,Yes,United States,No,-17426.329999999998,25,
United States,-92.63,2020-05-19,21,Yes,United States,No,-17426.329999999998,25,Lailat al-Qadr
United States,-91.62,2020-05-20,21,Yes,United States,No,-17426.329999999998,25,Emergency Medical Services for Children Day
United States,-89.83,2020-05-21,21,Yes,United States,No,-17426.329999999998,25,Ascension Day
United States,-87.31,2020-05-22,21,Yes,United States,No,-17426.329999999998,25,National Maritime Day
United States,-87.04,2020-05-23,21,Yes,United States,No,-17426.329999999998,25,
United States,-87.88,2020-05-24,21,Yes,United States,No,-17426.329999999998,25,Eid al-Fitr
United States,-86.84,2020-05-25,22,Yes,United States,No,-17426.329999999998,25,Last Day of Stay at Home Order
